ID,location_name,lat,long
2360137,"Guinguedougou,Guinguédougou,Guininguedougou,Guininguédougou",11.05,-0.61667
2360138,,10.61667,-3.03333
2360139,,11.4,-0.06667
2360140,,12.61667,0.85
2360141,,12.98333,-3.11667
2360142,,10.53333,-3.43333
2360143,,12.43333,-0.71667
2360144,"Guilongou,Guiongou",12.61003,-1.30403
2360145,,12.03203,-1.83181
2360146,,12.32818,-1.83415
2360147,,14.9601,-0.1091
2360148,,10.15,-3.21667
2360149,,10.3,-3.11667
2360150,,10.11667,-3.13333
2360151,,10.1,-3.13333
2360152,,12.92204,-1.58671
2360153,,12.922,-1.03888
2360154,,11.2,-3.01667
2360155,,11.83333,-0.58333
2360156,"Ghighi,Guigui",12.08333,-2.71667
2360157,,11.36667,-0.56667
2360158,,11.8,-1.2
2360159,,11.00196,-0.90361
2360160,,13.2088,-2.3888
2360161,,11.68333,-1.23333
2360162,,9.98333,-3.3
2360163,,11.98333,-1.43333
2360164,,14.41276,-0.36651
2360165,,13.69058,-0.01905
2360166,,13.9327,0.22345
2360167,,13.41502,-1.98771
2360168,,13.09938,0.85633
2360169,"Gibga,Guibga",11.91667,-0.63333
2360170,,10.7,-4.38333
2360171,"Guibare,Guibaré",13.09738,-1.60364
2360172,Guiaro,11.36889,-1.37722
2360173,,11.65,-1.81667
2360174,,12.86667,-3.26667
2360175,,12.6625,-4.3447
2360176,,12.2591,0.74803
2360177,,14.29458,0.02587
2360178,,13.33611,-2.32755
2360179,,14.65,-0.68333
2360180,,13.82455,-0.47157
2360181,,13.80709,-0.48474
2360182,,13.09704,-1.34611
2360183,"Guerina,Guirina,Guérina",10.03039,-3.31143
2360184,,12.7,-0.93333
2360185,"Guenie,Guenien,Guénien,Guénié",11.75,-2.15
2360186,,10.15,-3.18333
2360187,"Goinde,Goindé,Guende,Guinde,Guindé,Guèndé",13.31059,0.63602
2360188,,11.04742,-4.68753
2360189,,11.07385,-4.7301
2360190,"Demni,Guemni Ouro Nama,Guèmni Ouro Nama",14.04717,-0.36468
2360191,,11.91667,-1.95
2360192,"Gueleongo,Gueleoungo,Guéléongo,Guéléoungo",11.00944,-0.87083
2360193,,11.41667,-1.93333
2360194,"Guekouna,Guékouna,Yimiougou",12.96849,-1.00553
2360195,,10.21667,-3.2
2360196,"Gueguere,Guéguéré",11.13333,-3.18333
2360197,"Dissasso,Guedou,Guédou",12.2,-3.08333
2360198,,11.76667,-1.6
2360200,,9.98333,-3.35
2360201,,11.73333,-3.53333
2360202,,11.91667,-1.56667
2360203,,11.8,-1.38333
2360204,"Gouim,Gouym",12.41667,-2.15
2360205,,14.43592,-0.15277
2360206,,14.6596,-0.3963
2360207,"Goutoula,Goutoule,Goutoulé",13.60861,-2.58145
2360208,,9.96667,-3.35
2360209,"Goussirit,Goussirite",13.87778,-2.58714
2360210,Goussi,12.6561,-2.7953
2360211,"Gouerba,Gousey Laba,Goussey-Laba,Goussèy-Laba",12.79515,-1.0416
2360212,,12.33333,-2.2
2360213,,13.40113,-2.08663
2360214,,9.85,-2.91667
2360215,,13.89036,-2.50335
2360216,,12.8,-2.51667
2360217,"Gouropila,Gourpila",12.72865,-1.75176
2360218,Gourongo,12.31667,-2.15
2360219,"Gouromo,Gouroungo",12.90889,-1.02625
2360220,,13.64958,0.39604
2360221,,13.18205,-2.53586
2360222,,13.03743,0.73807
2360223,"Gourma,Province du Gourma",12.08333,0.5
2360224,Gourma,12.8,0.7
2360225,,12.93333,0.73333
2360226,,13.08484,-1.5604
2360227,,13.00226,0.57098
2360228,,13.19981,-2.07242
2360229,,12.73333,-3.15
2360230,,11.06667,-2.95
2360231,,13.18581,0.5834
2360232,"Gourgou,Gurgu",11.76667,-0.31667
2360233,"Gourga,Gurga",13.54739,-2.36646
2360234,"Gouresen,Gouressen,Gouressin,Gourésen",12.79777,-1.71028
2360235,,12.05,-0.13333
2360236,,13.66646,0.76335
2360237,,12.26667,-0.76667
2360238,"Gourcy,Goursi,Gursi",13.20776,-2.35893
2360239,,14.2017,-2.4072
2360240,,13.50492,-2.33101
2360241,,13.6723,-0.14849
2360242,,12.31667,-2.05
2360243,,13.0246,-3.4209
2360244,,13.97138,-0.2123
2360245,,12.61732,-1.58643
2360246,,12.6,-3.03333
2360247,,14.46083,-0.55468
2360248,,14.74052,-1.10428
2360249,,14.7432,-0.8305
2360250,,14.76186,-0.94235
2360251,,13.38079,0.46808
2360252,,14.10366,-0.45126
2360253,,11.91667,-2.38333
2360254,"Balbo,Goungue Yolgo,Goungué Yolgo",12.97996,-1.12627
2360255,,13.16045,-1.29364
2360256,,12.6,-0.95
2360257,,13.23207,-1.97915
2360258,,12.63333,0.93333
2360259,"Goungnen,Goungnin",12.24132,-1.3937
2360260,Goungla,13.15515,-1.55296
2360261,,12.05,-2.26667
2360262,,12.8,-2.3
2360263,,12.65,-0.63333
2360264,,13.32658,-0.50851
2360265,,13.41992,-0.86133
2360266,Goundou,13.48446,0.01646
2360267,"Goundi,Gundi",12.23333,-2.45
2360268,,12.10595,1.82909
2360269,,12.07716,1.84596
2360270,"Gou,Goun",11.48333,-2.45
2360271,"Goumtoaga,Goumtoro",12.13566,-1.40025
2360272,Goumsa,12.05575,-1.86566
2360273,"Goumpar,Goumpare,Goumparé,Gumpar",10.36667,-2.85
2360274,,11.13333,-2.43333
2360275,Goumogo,12.10622,-1.76607
2360276,,13.58743,0.02804
2360277,,11.8,-1.28333
2360278,"Goumisi,Goumissi,Goumsin",12.00029,-1.80851
2360280,,12.51667,-2.65
2360281,"Goume,Goumé,Gounguen",12.08233,-1.90882
2360282,Goumbio,12.46667,-3.73333
2360283,,14.47316,-0.81791
2360284,,13.38284,0.50226
2360285,,12.377,-1.69942
2360286,,12.23484,-1.93394
2360287,,13.08722,0.53807
2360288,,13.18673,-2.47994
2360289,,13.07726,-1.2053
2360290,,11.36667,-0.76667
2360291,,13.13625,-2.59713
2360292,,13.13298,0.31702
2360293,,12.71523,-1.50855
2360294,,12.23333,-3.4
2360295,,11.71667,-0.35
2360296,,14.0691,-1.26741
2360297,,12.96839,-1.20855
2360298,,11.71667,-0.01667
2360299,,11.68085,-0.08046
2360300,,12.98333,-0.85
2360301,,11.83333,-0.73333
2360302,,14.37526,-0.17806
2360303,,12.98333,-3.38333
2360304,Gouingo,12.23991,-0.82379
2360305,"Gonhire,Gonhiré,Gouinere,Gouinéré",13.61685,-2.44713
2360306,"Goindougouni,Gouindougouni",10.55,-5.05
2360307,"Goindougouba,Gouindougouba",10.55,-5.08333
2360308,,12.36667,0.03333
2360309,"Gougen Pissi,Gougue,Gougué",12.13333,-0.06667
2360310,,12.43773,-1.93644
2360311,,11.2,-1.01667
2360312,,13.05675,-1.66487
2360313,"Gouera,Gouéra",10.43333,-4.88333
2360314,,13.46958,-0.24927
2360315,,13.42683,-0.31351
2360316,,12.73333,0.01667
2360317,,12.57768,-1.39794
2360318,"Goudren,Goudri",12.88233,-1.42232
2360319,Goudri,12.843,-1.2735
2360320,"Goudren,Goudrin",12.75397,-1.7472
2360321,"Goudren,Goudrin",12.70464,-1.46742
2360322,,12.63333,-0.66667
2360323,,12.95,-0.88333
2360324,,12.78333,-0.9
2360325,,12.23333,-0.66667
2360326,Goudou,11.83333,-1.3
2360327,"Gondogo,Goudogo",12.66674,-1.09928
2360328,,13.0,-2.05
2360329,,14.1496,-0.0673
2360330,,14.55939,-1.38823
2360331,"Godou,Gouda,Gounda",12.70233,-2.01898
2360332,,13.41999,-2.04446
2360333,Goubla,11.75,-1.28333
2360334,,12.85,-2.08333
2360335,"Dakre,Gouaya",13.29043,-0.21025
2360336,"Gattari,Gouatere,Gouatéré",11.3,-3.23333
2360337,,12.25,-0.58333
2360338,,11.00717,-5.42257
2360339,,13.07765,-1.36808
2360340,,12.6,0.83333
2360341,,12.93333,-0.51667
2360342,,10.26667,-2.96667
2360343,,13.06174,-2.10195
2360344,,11.58333,-0.06667
2360345,,10.41667,-2.86667
2360346,,10.16667,-3.48333
2360347,"Goala,Gouala",12.68055,-1.62535
2360348,,13.03435,-0.91176
2360349,,13.94755,0.1894
2360350,"Gosso,Gosson",13.159,-3.0871
2360351,"Gosina,Gossina",12.51754,-2.867
2360352,,11.11271,-4.89302
2360353,,14.51553,0.1029
2360354,,14.5056,0.02011
2360355,,14.4522,0.14481
2360356,,14.62684,-0.94043
2360357,"Goropouli,Gorpouli",12.85,-2.71667
2360358,,10.95,-3.0
2360359,"Garpene,Garpéné,Gorpene,Gorpéné",12.6375,-1.50955
2360360,,14.34344,-0.72723
2360361,,12.01987,-1.5995
2360362,"Gorolkole,Gorolkolé,Gorouolkole,Gorouolkolé",13.82964,-0.20019
2360363,,13.63188,-0.16327
2360365,,10.66667,-2.93333
2360366,,14.15699,-1.80466
2360367,,13.67474,-1.15262
2360368,,13.34661,0.72316
2360369,,12.71667,-2.05
2360370,,12.9996,-2.80702
2360371,,13.00159,-2.76275
2360372,"Gorom-Gorom,XGG",14.4429,-0.23468
2360373,,12.96667,-2.78333
2360374,,14.2844,0.326
2360375,,14.57588,-0.79698
2360376,,14.613,-1.5959
2360377,,13.026,-1.06429
2360378,,13.08537,-1.83688
2360379,,14.13202,0.17208
2360380,Gori,11.41667,-2.4
2360381,,14.24279,-0.99438
2360382,,13.31288,-0.19452
2360383,,12.06667,-0.38333
2360384,,11.11667,-2.9
2360385,Gorgadji,14.03279,-0.5195
2360386,,13.0945,-1.42585
2360387,,12.33333,-0.66667
2360388,"Gore,Gorel,Gorèl,Goré",14.08412,-0.72065
2360389,,13.73401,-1.31191
2360390,,13.03707,-1.13946
2360391,,11.11667,-3.18333
2360392,,10.92366,-2.94208
2360393,,9.95,-3.68333
2360394,,11.16667,-0.26667
2360395,,13.32843,-2.38681
2360396,,12.9,-2.46667
2360397,,12.88333,-2.28333
2360398,"Gonsen,Gonsin",12.66649,-1.41832
2360399,"Gonsen,Gonsin",12.42724,-1.71024
2360400,,12.4,-0.43333
2360401,,12.01667,-0.28333
2360402,,12.3876,-1.29546
2360403,"Gonse,Gonsé",13.32162,-1.59291
2360404,,12.45869,-1.31964
2360405,,12.14737,-1.55646
2360406,,11.86667,-1.16667
2360407,,12.45,-0.08333
2360408,"Gonon,Gonou,Gonu",11.08333,-0.88333
2360409,"Gono,Gonon",13.2605,-3.1293
2360410,,12.25,-0.56667
2360411,,13.66023,-2.74402
2360412,,11.09233,-4.63067
2360413,,12.58333,-3.96667
2360414,,13.58668,-2.90744
2360415,,13.18397,-1.91749
2360416,,10.21667,-3.36667
2360417,"Gongorgol,Gongorol",13.31264,0.49647
2360418,,10.03333,-3.06667
2360419,,9.75,-2.98333
2360420,,13.43503,0.63821
2360421,Gongonbiro,10.26667,-3.05
2360422,,10.2,-3.2
2360423,,10.33333,-2.93333
2360424,,10.31667,-3.01667
2360425,,10.18333,-3.2
2360426,,13.02201,-1.53348
2360427,,12.45626,1.49758
2360428,,13.55058,-2.44316
2360429,"Gondekoube,Gondékoubé,Goundoukouba",13.68304,-1.72221
2360430,,13.13591,-1.89616
2360431,,10.26667,-2.98333
2360432,,10.96667,-3.93333
2360433,,13.4078,-3.2242
2360434,Gon,11.2,-0.65
2360435,,12.06667,0.33333
2360436,Gomtenga,11.95,-0.35
2360437,,11.61667,-0.25
2360438,,13.27809,-0.34573
2360439,,14.38209,-0.84929
2360440,,13.28139,-0.89066
2360441,"Gommpela,Gommpéla,Gomponsom",13.02135,-2.1763
2360442,"Gombo,Gommbo",13.33454,-2.0105
2360443,,13.4368,-3.2047
2360444,,12.9,-2.08333
2360445,,14.42196,-1.183
2360446,"Gomboro,Gomdoro,Gondoro",13.48457,-2.77637
2360447,"Bouambeledougou,Bouambélédougou,Buambeledugu,Gambeledougou,Gambélédougou,Gombeledougou,Gombélédougou",11.18333,-3.55
2360448,,12.96667,-2.31667
2360449,,12.67406,-1.74092
2360450,"Golgountou,Goulougountou",14.30372,0.08953
2360451,"Gole,Golé,Gore,Goré",12.05472,-1.67134
2360452,,13.68125,-2.67673
2360453,,12.75,-3.3
2360454,,12.73413,-3.30686
2360455,"Goin,Going,Gouin",12.75,-3.03333
2360456,,13.28678,-2.84249
2360457,,11.03333,-2.91667
2360458,,11.81667,-1.1
2360459,,11.65,-1.11667
2360460,,11.63333,-1.3
2360461,,11.86667,-1.18333
2360462,,11.8,-1.2
2360463,,12.15,-0.45
2360464,,12.11667,-2.25
2360465,,12.01667,-2.56667
2360466,,10.7,-5.38333
2360467,,12.88333,-2.51667
2360468,"Gogo,Googho",12.23726,-1.63492
2360469,,12.13333,-2.18333
2360470,"Gogo,Goguen",12.03526,-1.51181
2360471,Gogo,11.56083,-0.96167
2360472,"Gogen,Goghin,Goguen,Goguin",12.16557,-1.32458
2360473,"Gogen,Goguin,Goungen,Gounghin",12.62488,-1.36398
2360474,,12.51667,-2.18333
2360475,"Gogen,Goghin,Goguen,Goguin",12.33895,-1.71918
2360476,"Gogen,Goghin,Goguen,Goguin",12.23724,-1.72669
2360477,"Gogen,Gounguen",12.13148,-1.37059
2360478,,12.55,-3.05
2360479,"Goere,Gouere,Gouire,Gouiré,Gouéré,Goéré",13.29813,-2.7558
2360480,,12.13333,-0.4
2360481,"Godyir,Godyr,Gogyir,Gorsi,Goursi",12.69835,-2.6239
2360482,,12.6,-2.8
2360483,,12.75,-2.13333
2360485,,12.61615,-1.98604
2360486,,12.01667,-2.56667
2360487,,10.51667,-2.96667
2360488,,11.96667,-1.28333
2360489,Godin,11.93333,-1.46667
2360490,,11.81667,-1.16667
2360491,,11.58333,-1.03333
2360492,,14.44654,0.06406
2360493,,11.28333,-1.0
2360494,,12.25,-2.15
2360495,,12.98333,-2.25
2360496,"Goden,Godin",12.69042,-1.51736
2360497,"Gode,Goden,Godé",12.38328,-2.30157
2360498,,12.26667,-2.13333
2360499,,12.2,-2.06667
2360500,"Gode,Goden,Godé",12.00306,-1.61263
2360501,"Gode,Godé",11.96667,-2.36667
2360502,,11.86667,-0.16667
2360503,,11.8,-0.41667
2360504,,11.66667,-1.15
2360505,,12.93333,-2.3
2360506,,12.81667,-2.65
2360507,"Gobi,Goby",12.19772,-1.59005
2360508,,11.43333,-2.98333
2360509,,12.18333,-0.41667
2360510,,12.18333,-0.61667
2360511,"Goana,Gonna",13.60603,-2.86633
2360512,,12.23333,-0.36667
2360513,"Goa,Goaba",12.6,-2.9
2360514,,12.13333,-0.33333
2360515,,12.36667,-2.23333
2360516,"Gnagna,Gnagna Province,Gnagna Seng,Gnagna Séng,Gnagna probintzia,Nanos provincija,Njanja,Njanjas provinces,Nknankna,Pokrajina Nana,Provincia de Gnagna,Provinsi Gnagna,Prowincja Gnagna,astan gnagna,canghwad nak na,gnagna pranta,gnagna prantya,gnagna pravins,gunaga pradesa,gunaguna zhou,mhafztghnaghna,nagna pranta,nana makanam,ni ya ni ya sheng,nyanyahyeon,provincia di Gnagna,Γκνάγκνα,Няня,Покрајина Нана,استان گناگنا,محافظةغناغنا,گناگنا صوبہ,ग्नग्ना प्रांत,नाग्ना प्रांत,গুনাগা প্রদেশ,ગ્નાગ્ના પ્રાંત,ஞாஞா மாகாணம்,గ్నాగ్నా ప్రావిన్స్,ಗ್ನಾಗ್ನಾ ಪ್ರಾಂತ್ಯ,ග්නග්නා පළාත,จังหวัดนักนา,グナグナ州,尼亚尼亚省,尼亞尼亞省,냐냐현",12.9188,0.0392
2360517,"Gingou Toungou,Guingou-Tioungou",11.45,-0.88333
2360518,,12.23333,0.11667
2360519,"Gienbile,Gienbilé,Guienbile,Guienbilé",13.69477,-0.95435
2360520,"Gide,Gidé,Guide,Guidé",12.72077,2.03893
2360521,"Geselnay,Guesselnay,Guéssèlnay,Géselnay",14.43137,-0.76066
2360522,"Gerou,Gérou",14.09691,-2.71917
2360523,,12.35,-3.9
2360524,,10.5,-4.48333
2360525,,10.45,-4.51667
2360526,,10.2,-4.75
2360527,"Bonfeso,Bonfesso,Gbonfiasso",10.86667,-3.6
2360528,,10.25,-3.0
2360529,,11.53333,-1.56667
2360530,"Gbingue,Gbingué",10.71667,-3.71667
2360531,,10.13333,-3.15
2360532,,10.3,-4.11667
2360533,,11.1446,-4.73414
2360534,,10.88333,-2.98333
2360535,,10.36667,-2.98333
2360536,,10.93333,-5.03333
2360537,,10.80704,-2.91786
2360538,,10.21667,-3.5
2360539,,11.16667,-3.05
2360540,"Ganzourgou,Gazourougou",12.97776,-1.38496
2360541,"Gayeri,Gayéri",12.64824,0.49314
2360542,,13.31079,-0.0485
2360543,,11.21667,-0.06667
2360544,,12.95838,-1.63167
2360545,,13.5303,0.38665
2360546,,10.01667,-3.45
2360547,,12.71667,0.48333
2360548,Gassougou,11.17894,-0.55675
2360549,Gassongo,13.25326,-1.67148
2360550,,12.38333,-4.03333
2360551,,14.00508,-0.95813
2360552,,13.58947,-2.57145
2360553,,14.17659,0.06722
2360554,,14.4852,-0.9558
2360555,,13.90982,-0.29071
2360556,,14.30757,0.04848
2360557,,13.80053,-0.28731
2360558,,13.78602,0.2411
2360559,,14.61898,-1.40129
2360560,"Gassan,Gasson",12.81831,-3.20165
2360561,,12.66667,0.26667
2360562,"Gasma,Gasoum,Gassoum",12.68326,-1.79722
2360563,,13.91297,-1.63426
2360564,,14.5199,-1.88063
2360565,"Gaskaye,Gaske,Gaské",12.65034,-1.59398
2360566,"Gaskae Kodogen,Gaskae Kodoguin,Gaskaé Kodogen,Gaskaé Kodoguin",12.57607,-1.16485
2360567,,12.56418,-1.15568
2360568,"Gasgo,Gasogo",12.86715,-1.73389
2360569,,14.19799,-2.43636
2360570,"Gasena,Gassena,Gasséna,Gaséna,Guessena,Guésséna",12.70391,-1.82202
2360571,"Gasel Yerore,Gassel Yerore,Gassél Yéroré,Gasèl Yéroré",14.59679,-1.03177
2360572,,14.15061,-2.02147
2360573,"Gasel Tefar,Gassel Tefar,Gassél Téfar,Gasèl Téfar",14.13497,-1.98733
2360574,"Gasel Saydou,Gassel Saydou,Gassél Saydou,Gasèl Saydou",14.34285,-1.79488
2360575,,14.402,-0.75474
2360576,,13.90102,-1.37731
2360577,,13.9968,-0.95505
2360578,"Gasel Goroudie,Gassel Goroudie,Gassél Goroudié,Gasèl Goroudié",14.18736,-1.06831
2360579,"Gasel Gande,Gassel Gande,Gassél Gandé,Gasèl Gandé",14.45183,-1.74681
2360580,,14.5936,-0.8861
2360581,"Gasel Diam Diodo,Gassel Diam Diodo,Gassél Diam Diodo,Gasèl Diam Diodo",14.26022,-1.98632
2360582,"Gasel Diabe,Gassel Diabe,Gassél Diabé,Gasèl Diabé",14.4435,-1.5862
2360583,"Gasel Dare Banguie,Gasel Dare Bangule,Gasèl Daré Banguié,Gasèl Daré Bangulé",14.5113,-0.8261
2360584,"Gasel Bwa,Gassel Boua,Gassél Boua,Gasèl Bwa",14.21634,-1.02318
2360585,,14.396,-0.9737
2360586,"Gasel Bodeo,Gassel Bodeo,Gassél Bodéo,Gasèl Bodèo",14.48947,-1.76275
2360587,"Gasel Bode,Gassel Bode,Gassél Bodé,Gasèl Bodé",14.20146,-1.98897
2360588,,13.53639,-1.38834
2360589,"Gasel Beoudi,Gassel Beoudi,Gassél Béoudi,Gasèl Beoudi",14.75014,-1.23694
2360590,,14.651,-0.93789
2360591,"Gasedonka,Gasédonka",13.5914,-1.38416
2360592,,13.81031,-1.02142
2360593,,10.98333,-0.88333
2360594,,12.06667,-2.1
2360595,,13.59146,-0.92419
2360596,,12.77783,-1.63879
2360597,,14.68549,-1.13177
2360598,"Gankere,Gankéré,Garikere,Garikeré,Garkere,Garkéré",13.56389,-2.89031
2360599,,12.9,-0.83333
2360600,,12.34657,1.95717
2360601,,13.06463,-1.58683
2360602,,13.03304,-0.43804
2360603,,14.74437,-0.64919
2360604,,12.43517,1.09823
2360605,,13.80724,-1.77488
2360606,,13.24873,0.10332
2360607,,12.77308,-1.80326
2360608,,13.25699,0.45311
2360609,,14.60692,0.13297
2360610,"Garbogoum,Guerbagoum,Guerbogou,Guerbogoum",12.39949,1.61152
2360611,,10.28333,-4.25
2360612,,10.46667,-4.11667
2360613,,11.58333,-1.11667
2360614,,10.51667,-3.8
2360615,"Garango,jia lang ge,Гаранго,Գարանգո,加朗戈",11.8,-0.55056
2360616,,12.60086,-4.17441
2360617,"Gapar,Goumbapari",9.8,-2.81667
2360618,,14.63332,-0.53467
2360619,,13.11803,-1.10228
2360620,"Gaoua,Gaua,Gava,XGA,gawa,jia wa,Гава,Гауа,گاؤا,加瓦,가와",10.33137,-3.18202
2360621,"Gaongho,Gaongo",12.00414,-1.16455
2360622,,11.98333,-1.65
2360623,,11.95,-1.63333
2360624,,11.71667,-1.1
2360625,"Gaoga,Gaora",12.68333,-0.45
2360626,Gao,11.64967,-2.17777
2360627,"Ganzourgou,Ganzourgou Province,Province du Ganzourgou",12.26667,-0.76667
2360628,,12.15,-0.45
2360629,,10.43333,-5.43333
2360630,,11.71667,-1.03333
2360631,,12.06119,-1.81895
2360632,,12.65,-0.83333
2360633,,13.00724,-1.33207
2360634,"Ganfodro,Gantodro",13.07099,-1.16482
2360635,"Gantodoga,Gantodogo",12.52738,-1.71185
2360636,"Ganten,Gantin",12.56224,-1.79058
2360637,,13.53261,-0.04602
2360638,"Gankouna,Gansouna",14.07117,-1.51911
2360639,,12.56667,-0.7
2360640,"Gampala,Gampela,Gampéla,Ganpela,Ganpéla",12.4307,-1.37318
2360641,,14.21935,-1.55261
2360642,,12.06667,-0.25
2360643,,10.33333,-2.88333
2360644,,11.25,-3.1
2360645,"Ganiange,Ganiangue,Ganiangué,Ganiangé,Tondiata",14.27757,-1.44508
2360646,"Gani,Sani",13.41721,-2.91415
2360647,,12.46292,1.05748
2360648,,12.91667,-2.58333
2360649,"Gangen,Ganguen,Ganguin",12.34503,-1.99156
2360650,,12.91404,-1.1347
2360651,,12.92267,-1.12484
2360652,,13.78333,-0.095
2360653,,12.61566,1.56566
2360654,,14.75013,-0.03014
2360655,"Ganganden,Gangandin",12.59767,-1.14169
2360656,,12.6778,2.06138
2360657,,13.01312,-1.66749
2360658,"Ganes,Ganese,Ganés,Ganésé",12.90167,-1.91778
2360659,,13.48882,-0.64985
2360660,"Gandoure,Gandouré,Kouknogo",12.04178,-1.41403
2360661,,13.28263,0.63263
2360662,,12.65,-0.95
2360663,,12.21667,-0.06667
2360664,,14.70789,-0.69774
2360665,,14.762,-0.68889
2360666,,11.56667,-1.21667
2360667,"Gandaogo,Гандаого",12.15,-0.6
2360668,,12.81667,-2.28333
2360669,"Gambin,Ganben,Ganten,Gantin",12.40778,-1.64056
2360670,,14.10492,-1.87237
2360671,,13.42506,-2.96469
2360672,Gana,12.05783,-1.39684
2360673,,13.25642,-2.89003
2360674,,14.28279,-1.13805
2360675,"Gam Silmimose,Gam Silmimosse,Gam Silmimossé,Gam Silmimosé",12.66714,-1.29134
2360676,,12.92,0.59552
2360677,,12.65013,-1.52394
2360678,,12.16667,-3.05
2360679,,13.4637,-1.33649
2360680,"Galo,Yargo",11.66667,-1.65
2360681,,13.06093,-1.50374
2360682,"Gagouli,Gaguli,Galgouli",9.96667,-3.45
2360683,,10.1,-2.91667
2360684,,11.32764,-5.25002
2360685,"Galanga,Golonga",13.80088,-2.05977
2360686,,13.39533,-2.77481
2360687,,10.55,-2.95
2360688,,11.01667,-2.88333
2360689,,14.53755,-1.05536
2360691,,11.31667,-3.15
2360692,,14.13421,0.31868
2360693,,14.29565,-0.0328
2360694,,10.53333,-2.93333
2360695,,13.36079,-1.21618
2360696,,11.68333,-1.05
2360697,"Gagen,Gaguin,Garghin,Garguen",12.25675,-1.52266
2360698,,14.48837,-0.17273
2360699,,13.95189,0.20709
2360700,,14.2287,-1.05803
2360701,,12.4,-0.61667
2360702,,12.48333,0.03333
2360703,,14.2714,-0.93933
2360704,,13.4613,0.95487
2360705,,12.99156,0.96118
2360706,,12.50186,2.08492
2360707,,12.25,0.65
2360708,,13.24524,-1.02799
2360709,,11.85,-2.66667
2360710,,12.49946,0.18342
2360711,,13.12238,0.25014
2360712,,12.33333,0.61667
2360713,,12.2,0.68333
2360714,,13.64476,-1.35078
2360715,,13.20428,-1.28401
2360716,,13.39667,1.18028
2360717,,12.26667,0.8
2360718,,12.6,0.46667
2360719,,12.58253,1.91768
2360720,,13.03673,-1.1846
2360721,Foutouri,12.72295,1.05049
2360722,,14.19645,0.36224
2360723,,12.88333,-0.96667
2360725,,13.54278,-2.44333
2360726,,14.33146,-0.46351
2360727,,10.33333,-5.36667
2360728,,13.66948,-0.00223
2360729,"Foufare Tiaiga,Foufaré Tiaiga,Fourfare Tiaiga,Fourfaré Tiaïga",14.61501,-1.33662
2360730,,12.65,0.81667
2360731,,13.18644,-1.29796
2360732,"Finza,Fonzan,Founzan,Fouzan",11.45196,-3.22941
2360733,,10.08333,-3.08333
2360734,,11.21667,-3.81667
2360735,Founa,12.43333,-3.7
2360736,,9.8,-3.05
2360737,,12.25,-0.83333
2360738,,13.23392,-1.52541
2360739,,13.97751,-0.15723
2360740,,13.57716,-1.50044
2360741,Foulgo,12.16667,-0.73333
2360742,,12.73333,-0.81667
2360743,,11.51191,-4.9067
2360744,"Foula,Foulla",12.80144,-1.00633
2360745,,13.15554,-1.35136
2360746,,10.68333,-5.16667
2360747,,10.5,-4.13333
2360748,Fouga,13.26695,0.2798
2360749,,13.96208,0.2715
2360750,,10.45,-3.06667
2360751,Foambari,12.4897,0.86594
2360752,,12.4,0.85
2360753,,12.11419,1.79961
2360754,"Fouambara,Fouammbara",12.03333,2.26667
2360755,,13.27375,-0.32006
2360756,"Fottigue,Fottigué",11.26667,-0.13333
2360757,,13.53694,0.49753
2360758,,12.45,-2.75
2360759,"Fargui,Forgui,Forgui Bisnogo,Fourgui",12.9977,-0.9527
